dbo	БП_Условие	ID_БП	dbo	БизнессПроцесс	ID	FK_БП_Условие_БизнессПроцесс
dbo	БП_Условие	ID_Тип	dbo	БП_Условие_Тип	ID	FK_БП_Условие_БП_Условие_Тип
dbo	БП_Экземпляр	ID	dbo	БП_Экземпляр	ID	FK_БП_Экземпляр_БП_Экземпляр1
dbo	БП_Экземпляр	ID_ОсновнойБП	dbo	БП_Экземпляр	ID	FK_БП_Экземпляр_БП_Экземпляр
dbo	БП_Экземпляр_Поля	ID_Поле	dbo	БизнесПроцесс_Поля	ID	FK_БП_Экземпляр_Поля_БизнесПроцесс_Поля
dbo	БП_Экземпляр_Поля	ID_Экземпляр	dbo	БП_Экземпляр	ID	FK_БП_Экземпляр_Поля_БП_Экземпляр
dbo	БП_Экземпляр_Состояние	ID_БП_Экземпляр	dbo	БП_Экземпляр	ID	FK_БП_Экземпляр_Состояние_БП_Экземпляр
dbo	БП_Экземпляр_Статус	ID_БП_Экземпляр	dbo	БП_Экземпляр	ID	FK_БП_Экземпляр_Статус_БП_Экземпляр
dbo	БП_Экземпляр_Статус	ID_Объект	dbo	Объект	ID	FK_БП_Экземпляр_Статус_Объект
dbo	Валюта	ID_РодСклоненияМонеты	dbo	Род_Склонения	ID	FK_Валюта_Род_Склонения1
dbo	Вид_пропорции	ID_ЕдиницаРасчета	dbo	ЕдиницаРасчета	ID	FK_Вид_пропорции_ЕдиницаРасчета
dbo	Виды_ГСМ	ID_ВидУпаковки	dbo	Тип_Упаковки_контейнера	ID	FK_Виды_ГСМ_Тип_Упаковки_контейнера
dbo	Виды_ГСМ	ID_Группы	dbo	Виды_ГСМ	ID	FK_Виды_ГСМ_Виды_ГСМ
dbo	Виды_ГСМ	ID_ЕдИзм	dbo	Единица_Измерения	ID	FK_Виды_ГСМ_Единица_Измерения
dbo	Виды_ГСМ	ID_Изготовитель	dbo	Контрагент	ID	FK_Виды_ГСМ_Контрагент
