dbo	ЖД_Накладная_Контейнеры	0
dbo	ЖД_Накладная_Контрейлеры	0
dbo	ЖД_Накладная_Платежи	0
dbo	Задача	0
dbo	Задача_Важность	4
dbo	Задача_КА_Последняя	0
dbo	Задача_Персоны	0
dbo	Задача_Персоны_Поля	0
dbo	Задача_По_Запросу	0
dbo	Задача_Ресурсы	0
dbo	Задача_Статус	7
dbo	Заказ_Коносамент	0
dbo	Заказ_Поставщику	0
dbo	Заказ_Поставщику_Строка	0
dbo	Замена_Типа_Документа	5
dbo	Запрос_варианты	0
dbo	Запрос_варианты_БП	0
dbo	Запрос_варианты_ТипСервиса	0
dbo	Запрос_Клиента	0
dbo	Запрос_Клиента_ДопПоля	0
dbo	Запрос_Клиента_Оценки	0
dbo	Запрос_Клиента_Расчет	0
dbo	Запрос_Клиента_Слоты	0
dbo	Запрос_Клиента_Суммы	0
dbo	Запрос_Клиента_ТипСервиса	0
dbo	Запрос_План	0
dbo	Запрос_План_Грузы	0
dbo	Запрос_План_ДопПоля	0
dbo	Запрос_План_ЗависимостьСумм	0
dbo	Запрос_План_КатегорииОпераций	0
dbo	Запрос_План_Наблюдатели	0
dbo	Запрос_План_Перевозка	0
dbo	Запрос_План_Расходы	0
dbo	Запрос_План_Связи	0
dbo	Запрос_План_ТЕ	0
dbo	Запрос_План_Товары	0
dbo	Заявка_Досмотр	0
dbo	Заявка_Досмотр_Контейнер	0
dbo	Заявка_По_Грузам	0
dbo	ЗаявкаНаОплату	0
dbo	ЗаявкаНаОплату_Расчет	0
dbo	ЗаявкаНаПеревозку	0
dbo	ЗаявкаНаПеревозку_Контакты	0
dbo	ЗаявкаНаПеревозку_Расчет	0
dbo	ЗаявкаНаПеревозку_Рейс	0
dbo	ЗаявкаНаСтрахование	0
dbo	ЗаявкаНаСтрахование_Контейнер	0
dbo	ЗаявкаПЛП	0
dbo	ЗаявкаПЛП_Контейнер	0
dbo	ЗаявлениеОВыпускеДТ	0
dbo	Знаки_маркировки	64
dbo	Изготовитель_Документа	3
dbo	Импорт_Конфигурация	47
dbo	Импорт_Конфигурация_Параметры	3
dbo	Импорт_Конфигурация_Сопост	1106
dbo	Импорт_Лог	11
dbo	Импорт_Схема	23
dbo	Импорт_Схема_Сопост	138
dbo	Импорт_Схема_Шапка	0
dbo	Импорт_Файл	1
dbo	Инвойс	0
dbo	Инвойс_ГТД	0
dbo	История_Контейнер	0
dbo	Источник_Запроса	5
dbo	КатегорииОпераций	0
dbo	Категория_Платежа	4
dbo	Категория_счета	1
dbo	Категория_Товара	3
dbo	КатегорияСтраны	7
dbo	КвотыНаПеревозки	0
dbo	Класс_эмиссии	5
dbo	КлассОпасностиГруза	0
dbo	Код_Инкотермс	13
dbo	КодирующаяОрганизация	21
dbo	КодТНВЭД	0
dbo	Коды_операций	6
dbo	Конверсия	0
dbo	Коносамент	0
dbo	Коносамент_Груз	0
dbo	Коносамент_Рейс	0
dbo	Конт_ГТД_Документ	0
dbo	Контейнер	0
dbo	Контейнер_документ	0
dbo	Контейнер_Доп_Услуги	0
dbo	Контейнер_ДопПоля	0
dbo	Контейнер_ДопПоля_Статус	0
dbo	Контейнер_Досмотр	0
dbo	Контейнер_ЗаявкаНаПеревозку	0
dbo	Контейнер_ОсобоеУсловие	0
dbo	Контейнер_Расчет	0
dbo	Контейнер_Расчет_План	0
dbo	Контейнер_Расчет_Суммы	0
dbo	Контейнер_Суммы	0
dbo	Контейнер_Услуги_Счета	0
dbo	Контрагент	0
dbo	Контрагент_Адреса	0
dbo	Контрагент_ГруппыУслуг	0
dbo	Контрагент_Маршрут	0
dbo	Контрагент_Персоны	0
dbo	Контрагент_Плательщик	0
dbo	Контрагент_Получатель	0
dbo	Контрагент_Правило_Нумерации	0
dbo	Контрагент_ПредоставляемыйСервис	0
dbo	Контрагент_Средство_Связи	0
